material,record_key,record_label,book,page,material_class,record_json,raw_database_points,fitting_grid_points,wavelength_range_um,wavelength_range_source,fdtd_ready_exported_model_count,fdtd_ready_count,FDTD_ready_count,recommended_N,recommended_public_family,recommended_model_code,recommended_epsilon_rms,model_order_count,fit_wl_min_um,fit_wl_max_um,n_model_rows,n_exportable_rows,has_recommendation,recommended_family,recommended_model_json,recommended_model_curve,source_record_key
Pd,Pd_Pd_Rakic-BB,Pd / Rakic-BB,Pd,Rakic-BB,,records/Pd_Pd_Rakic-BB.json,experimental/Pd_Pd_Rakic-BB/raw_database_points.json,experimental/Pd_Pd_Rakic-BB/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,2,2,2,4.0,SemiAnalyticalCP,SCP_M4,0.0002965387827695,5,0.3,1.1,15,2,True,SCP,models/VISNIR_ANY_Pd_Rakic-BB_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Pd_Rakic-BB_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Pd_Rakic-BB_0.3_1.1um
Pd,Pd_Pd_Rakic-LD,Pd / Rakic-LD,Pd,Rakic-LD,,records/Pd_Pd_Rakic-LD.json,experimental/Pd_Pd_Rakic-LD/raw_database_points.json,experimental/Pd_Pd_Rakic-LD/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,3,3,3,4.0,SemiAnalyticalCP,SCP_M4,0.0002019789379453,5,0.3,1.1,15,3,True,SCP,models/VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Pd_Rakic-LD_0.3_1.1um
Pd,Pd_Pd_Werner-DFT,Pd / Werner-DFT,Pd,Werner-DFT,,records/Pd_Pd_Werner-DFT.json,experimental/Pd_Pd_Werner-DFT/raw_database_points.json,experimental/Pd_Pd_Werner-DFT/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,11,11,11,3.0,SemiAnalyticalCP,SCP_M3,0.0033805517659803,5,0.3,1.1,15,11,True,SCP,models/VISNIR_ANY_Pd_Werner-DFT_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Pd_Werner-DFT_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Pd_Werner-DFT_0.3_1.1um
Pd,Pd_Pd_Werner,Pd / Werner,Pd,Werner,,records/Pd_Pd_Werner.json,experimental/Pd_Pd_Werner/raw_database_points.json,experimental/Pd_Pd_Werner/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,2.0,SemiAnalyticalCP,SCP_M2,0.0021262935214633,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Pd_Werner_0.3_1.1um/SCP_M2.json,model_curves/VISNIR_ANY_Pd_Werner_0.3_1.1um/SCP_M2.json,VISNIR_ANY_Pd_Werner_0.3_1.1um
Pt,Pt_Pt_Rakic-BB,Pt / Rakic-BB,Pt,Rakic-BB,,records/Pt_Pt_Rakic-BB.json,experimental/Pt_Pt_Rakic-BB/raw_database_points.json,experimental/Pt_Pt_Rakic-BB/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,6,6,6,3.0,SemiAnalyticalCP,SCP_M3,0.0046546260566996,5,0.3,1.1,15,6,True,SCP,models/VISNIR_ANY_Pt_Rakic-BB_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Pt_Rakic-BB_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Pt_Rakic-BB_0.3_1.1um
Pt,Pt_Pt_Rakic-LD,Pt / Rakic-LD,Pt,Rakic-LD,,records/Pt_Pt_Rakic-LD.json,experimental/Pt_Pt_Rakic-LD/raw_database_points.json,experimental/Pt_Pt_Rakic-LD/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,3.0,SemiAnalyticalCP,SCP_M3,0.0034606596399363,5,0.3,1.1,15,8,True,SCP,models/VISNIR_ANY_Pt_Rakic-LD_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Pt_Rakic-LD_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Pt_Rakic-LD_0.3_1.1um
Pt,Pt_Pt_Tselin,Pt / Tselin,Pt,Tselin,,records/Pt_Pt_Tselin.json,experimental/Pt_Pt_Tselin/raw_database_points.json,experimental/Pt_Pt_Tselin/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,3.0,SemiAnalyticalCP,SCP_M3,0.0013897632856569,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_Pt_Tselin_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Pt_Tselin_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Pt_Tselin_0.3_1.1um
Pt,Pt_Pt_Werner-DFT,Pt / Werner-DFT,Pt,Werner-DFT,,records/Pt_Pt_Werner-DFT.json,experimental/Pt_Pt_Werner-DFT/raw_database_points.json,experimental/Pt_Pt_Werner-DFT/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,4.0,SemiAnalyticalCP,SCP_M4,0.0030020630202244,5,0.3,1.1,15,10,True,SCP,models/VISNIR_ANY_Pt_Werner-DFT_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Pt_Werner-DFT_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Pt_Werner-DFT_0.3_1.1um
Pt,Pt_Pt_Werner,Pt / Werner,Pt,Werner,,records/Pt_Pt_Werner.json,experimental/Pt_Pt_Werner/raw_database_points.json,experimental/Pt_Pt_Werner/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,3.0,SemiAnalyticalCP,SCP_M3,0.0047090469500782,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Pt_Werner_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Pt_Werner_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Pt_Werner_0.3_1.1um
Sc2O3,Sc2O3_Sc2O3_Belosludtsev,Sc2O3 / Belosludtsev,Sc2O3,Belosludtsev,,records/Sc2O3_Sc2O3_Belosludtsev.json,experimental/Sc2O3_Sc2O3_Belosludtsev/raw_database_points.json,experimental/Sc2O3_Sc2O3_Belosludtsev/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,6,6,6,1.0,RP,RP_M1,0.0003965517300034,5,0.3,1.1,15,6,True,RP,models/VISNIR_ANY_Sc2O3_Belosludtsev_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_Sc2O3_Belosludtsev_0.3_1.1um/RP_M1.json,VISNIR_ANY_Sc2O3_Belosludtsev_0.3_1.1um
Si3N4,Si3N4_Si3N4_Beliaev,Si3N4 / Beliaev,Si3N4,Beliaev,,records/Si3N4_Si3N4_Beliaev.json,experimental/Si3N4_Si3N4_Beliaev/raw_database_points.json,experimental/Si3N4_Si3N4_Beliaev/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,1.0,RP,RP_M1,0.0001195873726875,5,0.3,1.1,15,12,True,RP,models/VISNIR_ANY_Si3N4_Beliaev_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_Si3N4_Beliaev_0.3_1.1um/RP_M1.json,VISNIR_ANY_Si3N4_Beliaev_0.3_1.1um
Si3N4,Si3N4_Si3N4_Vogt-1,Si3N4 / Vogt-1,Si3N4,Vogt-1,,records/Si3N4_Si3N4_Vogt-1.json,experimental/Si3N4_Si3N4_Vogt-1/raw_database_points.json,experimental/Si3N4_Si3N4_Vogt-1/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,AnalyticalCP,CP_M1,0.0019928050247227,5,0.3,1.1,15,15,True,CP,models/VISNIR_ANY_Si3N4_Vogt-1_0.3_1.1um/CP_M1.json,model_curves/VISNIR_ANY_Si3N4_Vogt-1_0.3_1.1um/CP_M1.json,VISNIR_ANY_Si3N4_Vogt-1_0.3_1.1um
Si3N4,Si3N4_Si3N4_Vogt-2,Si3N4 / Vogt-2,Si3N4,Vogt-2,,records/Si3N4_Si3N4_Vogt-2.json,experimental/Si3N4_Si3N4_Vogt-2/raw_database_points.json,experimental/Si3N4_Si3N4_Vogt-2/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,2.0,RP,RP_M2,0.0003782796525696,5,0.3,1.1,15,14,True,RP,models/VISNIR_ANY_Si3N4_Vogt-2_0.3_1.1um/RP_M2.json,model_curves/VISNIR_ANY_Si3N4_Vogt-2_0.3_1.1um/RP_M2.json,VISNIR_ANY_Si3N4_Vogt-2_0.3_1.1um
Si3N4,Si3N4_Si3N4_Vogt-3,Si3N4 / Vogt-3,Si3N4,Vogt-3,,records/Si3N4_Si3N4_Vogt-3.json,experimental/Si3N4_Si3N4_Vogt-3/raw_database_points.json,experimental/Si3N4_Si3N4_Vogt-3/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,3.0,AnalyticalCP,CP_M3,0.0020866165209776,5,0.3,1.1,15,7,True,CP,models/VISNIR_ANY_Si3N4_Vogt-3_0.3_1.1um/CP_M3.json,model_curves/VISNIR_ANY_Si3N4_Vogt-3_0.3_1.1um/CP_M3.json,VISNIR_ANY_Si3N4_Vogt-3_0.3_1.1um
SiC,SiC_SiC_Larruquert,SiC / Larruquert,SiC,Larruquert,,records/SiC_SiC_Larruquert.json,experimental/SiC_SiC_Larruquert/raw_database_points.json,experimental/SiC_SiC_Larruquert/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,3,3,3,4.0,SemiAnalyticalCP,SCP_M4,0.0008427719755289,5,0.3,1.1,15,3,True,SCP,models/VISNIR_ANY_SiC_Larruquert_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_SiC_Larruquert_0.3_1.1um/SCP_M4.json,VISNIR_ANY_SiC_Larruquert_0.3_1.1um
SiO2,SiO2_SiO2_Franta-25C,SiO2 / Franta-25C,SiO2,Franta-25C,,records/SiO2_SiO2_Franta-25C.json,experimental/SiO2_SiO2_Franta-25C/raw_database_points.json,experimental/SiO2_SiO2_Franta-25C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,AnalyticalCP,CP_M1,0.0009623802588037,5,0.3,1.1,15,15,True,CP,models/VISNIR_ANY_SiO2_Franta-25C_0.3_1.1um/CP_M1.json,model_curves/VISNIR_ANY_SiO2_Franta-25C_0.3_1.1um/CP_M1.json,VISNIR_ANY_SiO2_Franta-25C_0.3_1.1um
SiO2,SiO2_SiO2_Franta-300C,SiO2 / Franta-300C,SiO2,Franta-300C,,records/SiO2_SiO2_Franta-300C.json,experimental/SiO2_SiO2_Franta-300C/raw_database_points.json,experimental/SiO2_SiO2_Franta-300C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0007797191568279,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_SiO2_Franta-300C_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_SiO2_Franta-300C_0.3_1.1um/SCP_M1.json,VISNIR_ANY_SiO2_Franta-300C_0.3_1.1um
SiO2,SiO2_SiO2_Franta,SiO2 / Franta,SiO2,Franta,,records/SiO2_SiO2_Franta.json,experimental/SiO2_SiO2_Franta/raw_database_points.json,experimental/SiO2_SiO2_Franta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,1.0,SemiAnalyticalCP,SCP_M1,0.000757012257835,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_SiO2_Franta_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_SiO2_Franta_0.3_1.1um/SCP_M1.json,VISNIR_ANY_SiO2_Franta_0.3_1.1um
SiO2,SiO2_SiO2_Gao,SiO2 / Gao,SiO2,Gao,,records/SiO2_SiO2_Gao.json,experimental/SiO2_SiO2_Gao/raw_database_points.json,experimental/SiO2_SiO2_Gao/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,5,5,5,1.0,SemiAnalyticalCP,SCP_M1,0.0002669181921968,5,0.3,1.1,15,5,True,SCP,models/VISNIR_ANY_SiO2_Gao_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_SiO2_Gao_0.3_1.1um/SCP_M1.json,VISNIR_ANY_SiO2_Gao_0.3_1.1um
SiO2,SiO2_SiO2_Lemarchand,SiO2 / Lemarchand,SiO2,Lemarchand,,records/SiO2_SiO2_Lemarchand.json,experimental/SiO2_SiO2_Lemarchand/raw_database_points.json,experimental/SiO2_SiO2_Lemarchand/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,1.0,RP,RP_M1,2.5155199861119505e-05,5,0.3,1.1,15,13,True,RP,models/VISNIR_ANY_SiO2_Lemarchand_0.3_1.1um/RP_M1.json,model_curves/VISNIR_ANY_SiO2_Lemarchand_0.3_1.1um/RP_M1.json,VISNIR_ANY_SiO2_Lemarchand_0.3_1.1um
SiO2,SiO2_SiO2_Rodriguez-de_Marcos,SiO2 / Rodriguez-de Marcos,SiO2,Rodriguez-de Marcos,,records/SiO2_SiO2_Rodriguez-de_Marcos.json,experimental/SiO2_SiO2_Rodriguez-de_Marcos/raw_database_points.json,experimental/SiO2_SiO2_Rodriguez-de_Marcos/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,1.0,AnalyticalCP,CP_M1,0.000201853748794,5,0.3,1.1,15,10,True,CP,models/VISNIR_ANY_SiO2_Rodriguez-de_Marcos_0.3_1.1um/CP_M1.json,model_curves/VISNIR_ANY_SiO2_Rodriguez-de_Marcos_0.3_1.1um/CP_M1.json,VISNIR_ANY_SiO2_Rodriguez-de_Marcos_0.3_1.1um
Si,Si_Si_Aspnes,Si / Aspnes,Si,Aspnes,,records/Si_Si_Aspnes.json,experimental/Si_Si_Aspnes/raw_database_points.json,experimental/Si_Si_Aspnes/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,9,9,9,4.0,SemiAnalyticalCP,SCP_M4,0.0050387810374173,5,0.3,0.8266,15,9,True,SCP,models/VISNIR_ANY_Si_Aspnes_0.3_0.8266um/SCP_M4.json,model_curves/VISNIR_ANY_Si_Aspnes_0.3_0.8266um/SCP_M4.json,VISNIR_ANY_Si_Aspnes_0.3_0.8266um
Si,Si_Si_Franta-100K,Si / Franta-100K,Si,Franta-100K,,records/Si_Si_Franta-100K.json,experimental/Si_Si_Franta-100K/raw_database_points.json,experimental/Si_Si_Franta-100K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,3.0,RP,RP_M3,0.0033805628006671,5,0.3,1.1,15,8,True,RP,models/VISNIR_ANY_Si_Franta-100K_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_Si_Franta-100K_0.3_1.1um/RP_M3.json,VISNIR_ANY_Si_Franta-100K_0.3_1.1um
Si,Si_Si_Franta-10K,Si / Franta-10K,Si,Franta-10K,,records/Si_Si_Franta-10K.json,experimental/Si_Si_Franta-10K/raw_database_points.json,experimental/Si_Si_Franta-10K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,3.0,SemiAnalyticalCP,SCP_M3,0.0029543572733217,5,0.3,1.1,15,7,True,SCP,models/VISNIR_ANY_Si_Franta-10K_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Si_Franta-10K_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Si_Franta-10K_0.3_1.1um
Si,Si_Si_Franta-150K,Si / Franta-150K,Si,Franta-150K,,records/Si_Si_Franta-150K.json,experimental/Si_Si_Franta-150K/raw_database_points.json,experimental/Si_Si_Franta-150K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,2,2,2,3.0,RP,RP_M3,0.0029751673600988,5,0.3,1.1,15,2,True,RP,models/VISNIR_ANY_Si_Franta-150K_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_Si_Franta-150K_0.3_1.1um/RP_M3.json,VISNIR_ANY_Si_Franta-150K_0.3_1.1um
Si,Si_Si_Franta-200K,Si / Franta-200K,Si,Franta-200K,,records/Si_Si_Franta-200K.json,experimental/Si_Si_Franta-200K/raw_database_points.json,experimental/Si_Si_Franta-200K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,6,6,6,5.0,AnalyticalCP,CP_M5,0.0041608391475678,5,0.3,1.1,15,6,True,CP,models/VISNIR_ANY_Si_Franta-200K_0.3_1.1um/CP_M5.json,model_curves/VISNIR_ANY_Si_Franta-200K_0.3_1.1um/CP_M5.json,VISNIR_ANY_Si_Franta-200K_0.3_1.1um
Si,Si_Si_Franta-20C,Si / Franta-20C,Si,Franta-20C,,records/Si_Si_Franta-20C.json,experimental/Si_Si_Franta-20C/raw_database_points.json,experimental/Si_Si_Franta-20C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,3,3,3,4.0,AnalyticalCP,CP_M4,0.00738504533376,5,0.3,1.1,15,3,True,CP,models/VISNIR_ANY_Si_Franta-20C_0.3_1.1um/CP_M4.json,model_curves/VISNIR_ANY_Si_Franta-20C_0.3_1.1um/CP_M4.json,VISNIR_ANY_Si_Franta-20C_0.3_1.1um
Si,Si_Si_Franta-250K,Si / Franta-250K,Si,Franta-250K,,records/Si_Si_Franta-250K.json,experimental/Si_Si_Franta-250K/raw_database_points.json,experimental/Si_Si_Franta-250K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,6,6,6,3.0,SemiAnalyticalCP,SCP_M3,0.0021597919296585,5,0.3,1.1,15,6,True,SCP,models/VISNIR_ANY_Si_Franta-250K_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Si_Franta-250K_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Si_Franta-250K_0.3_1.1um
Si,Si_Si_Franta-25C,Si / Franta-25C,Si,Franta-25C,,records/Si_Si_Franta-25C.json,experimental/Si_Si_Franta-25C/raw_database_points.json,experimental/Si_Si_Franta-25C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,5,5,5,4.0,SemiAnalyticalCP,SCP_M4,0.0030087185387337,5,0.3,1.1,15,5,True,SCP,models/VISNIR_ANY_Si_Franta-25C_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Si_Franta-25C_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Si_Franta-25C_0.3_1.1um
Si,Si_Si_Franta-300K,Si / Franta-300K,Si,Franta-300K,,records/Si_Si_Franta-300K.json,experimental/Si_Si_Franta-300K/raw_database_points.json,experimental/Si_Si_Franta-300K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,5,5,5,4.0,AnalyticalCP,CP_M4,0.0045198915201357,5,0.3,1.1,15,5,True,CP,models/VISNIR_ANY_Si_Franta-300K_0.3_1.1um/CP_M4.json,model_curves/VISNIR_ANY_Si_Franta-300K_0.3_1.1um/CP_M4.json,VISNIR_ANY_Si_Franta-300K_0.3_1.1um
Si,Si_Si_Franta-350K,Si / Franta-350K,Si,Franta-350K,,records/Si_Si_Franta-350K.json,experimental/Si_Si_Franta-350K/raw_database_points.json,experimental/Si_Si_Franta-350K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,5,5,5,4.0,AnalyticalCP,CP_M4,0.0045885548117509,5,0.3,1.1,15,5,True,CP,models/VISNIR_ANY_Si_Franta-350K_0.3_1.1um/CP_M4.json,model_curves/VISNIR_ANY_Si_Franta-350K_0.3_1.1um/CP_M4.json,VISNIR_ANY_Si_Franta-350K_0.3_1.1um
Si,Si_Si_Franta-400K,Si / Franta-400K,Si,Franta-400K,,records/Si_Si_Franta-400K.json,experimental/Si_Si_Franta-400K/raw_database_points.json,experimental/Si_Si_Franta-400K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,3.0,SemiAnalyticalCP,SCP_M3,0.0028611577942316,5,0.3,1.1,15,7,True,SCP,models/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Si_Franta-400K_0.3_1.1um
Si,Si_Si_Franta-450K,Si / Franta-450K,Si,Franta-450K,,records/Si_Si_Franta-450K.json,experimental/Si_Si_Franta-450K/raw_database_points.json,experimental/Si_Si_Franta-450K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,9,9,9,3.0,SemiAnalyticalCP,SCP_M3,0.0035261207650165,5,0.3,1.1,15,9,True,SCP,models/VISNIR_ANY_Si_Franta-450K_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Si_Franta-450K_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Si_Franta-450K_0.3_1.1um
Si,Si_Si_Franta-500K,Si / Franta-500K,Si,Franta-500K,,records/Si_Si_Franta-500K.json,experimental/Si_Si_Franta-500K/raw_database_points.json,experimental/Si_Si_Franta-500K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,6,6,6,3.0,SemiAnalyticalCP,SCP_M3,0.0037330056390786,5,0.3,1.1,15,6,True,SCP,models/VISNIR_ANY_Si_Franta-500K_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Si_Franta-500K_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Si_Franta-500K_0.3_1.1um
Si,Si_Si_Franta-50K,Si / Franta-50K,Si,Franta-50K,,records/Si_Si_Franta-50K.json,experimental/Si_Si_Franta-50K/raw_database_points.json,experimental/Si_Si_Franta-50K/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,3.0,RP,RP_M3,0.0040315474147316,5,0.3,1.1,15,8,True,RP,models/VISNIR_ANY_Si_Franta-50K_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_Si_Franta-50K_0.3_1.1um/RP_M3.json,VISNIR_ANY_Si_Franta-50K_0.3_1.1um
Si,Si_Si_Franta,Si / Franta,Si,Franta,,records/Si_Si_Franta.json,experimental/Si_Si_Franta/raw_database_points.json,experimental/Si_Si_Franta/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,5,5,5,3.0,SemiAnalyticalCP,SCP_M3,0.0047285928270109,5,0.3,1.1,15,5,True,SCP,models/VISNIR_ANY_Si_Franta_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Si_Franta_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Si_Franta_0.3_1.1um
Si,Si_Si_Green-1995,Si / Green-1995,Si,Green-1995,,records/Si_Si_Green-1995.json,experimental/Si_Si_Green-1995/raw_database_points.json,experimental/Si_Si_Green-1995/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,1.0,SemiAnalyticalCP,SCP_M1,0.1622151640026296,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_Si_Green-1995_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_Si_Green-1995_0.3_1.1um/SCP_M1.json,VISNIR_ANY_Si_Green-1995_0.3_1.1um
Si,Si_Si_Green-2008,Si / Green-2008,Si,Green-2008,,records/Si_Si_Green-2008.json,experimental/Si_Si_Green-2008/raw_database_points.json,experimental/Si_Si_Green-2008/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,11,11,11,5.0,SemiAnalyticalCP,SCP_M5,0.0038098863988911,5,0.3,1.1,15,11,True,SCP,models/VISNIR_ANY_Si_Green-2008_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Si_Green-2008_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Si_Green-2008_0.3_1.1um
Si,Si_Si_Jellison,Si / Jellison,Si,Jellison,,records/Si_Si_Jellison.json,experimental/Si_Si_Jellison/raw_database_points.json,experimental/Si_Si_Jellison/fitting_grid_points.json,"[0.3, 0.84]",fitting_grid_points,12,12,12,3.0,SemiAnalyticalCP,SCP_M3,0.0019861146804575,5,0.3,0.84,15,12,True,SCP,models/VISNIR_ANY_Si_Jellison_0.3_0.84um/SCP_M3.json,model_curves/VISNIR_ANY_Si_Jellison_0.3_0.84um/SCP_M3.json,VISNIR_ANY_Si_Jellison_0.3_0.84um
Si,Si_Si_Karaman-120C,Si / Karaman-120C,Si,Karaman-120C,,records/Si_Si_Karaman-120C.json,experimental/Si_Si_Karaman-120C/raw_database_points.json,experimental/Si_Si_Karaman-120C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,2.0,SemiAnalyticalCP,SCP_M2,0.0027315978532896,5,0.3,1.1,15,8,True,SCP,models/VISNIR_ANY_Si_Karaman-120C_0.3_1.1um/SCP_M2.json,model_curves/VISNIR_ANY_Si_Karaman-120C_0.3_1.1um/SCP_M2.json,VISNIR_ANY_Si_Karaman-120C_0.3_1.1um
Si,Si_Si_Karaman-170C,Si / Karaman-170C,Si,Karaman-170C,,records/Si_Si_Karaman-170C.json,experimental/Si_Si_Karaman-170C/raw_database_points.json,experimental/Si_Si_Karaman-170C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,2.0,RP,RP_M2,0.0027315557323557,5,0.3,1.1,15,8,True,RP,models/VISNIR_ANY_Si_Karaman-170C_0.3_1.1um/RP_M2.json,model_curves/VISNIR_ANY_Si_Karaman-170C_0.3_1.1um/RP_M2.json,VISNIR_ANY_Si_Karaman-170C_0.3_1.1um
Si,Si_Si_Karaman-20C,Si / Karaman-20C,Si,Karaman-20C,,records/Si_Si_Karaman-20C.json,experimental/Si_Si_Karaman-20C/raw_database_points.json,experimental/Si_Si_Karaman-20C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,2.0,RP,RP_M2,0.0029648163500361,5,0.3,1.1,15,10,True,RP,models/VISNIR_ANY_Si_Karaman-20C_0.3_1.1um/RP_M2.json,model_curves/VISNIR_ANY_Si_Karaman-20C_0.3_1.1um/RP_M2.json,VISNIR_ANY_Si_Karaman-20C_0.3_1.1um
Si,Si_Si_Karaman-220C,Si / Karaman-220C,Si,Karaman-220C,,records/Si_Si_Karaman-220C.json,experimental/Si_Si_Karaman-220C/raw_database_points.json,experimental/Si_Si_Karaman-220C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,2.0,SemiAnalyticalCP,SCP_M2,0.002556272285593,5,0.3,1.1,15,8,True,SCP,models/VISNIR_ANY_Si_Karaman-220C_0.3_1.1um/SCP_M2.json,model_curves/VISNIR_ANY_Si_Karaman-220C_0.3_1.1um/SCP_M2.json,VISNIR_ANY_Si_Karaman-220C_0.3_1.1um
Si,Si_Si_Karaman-70C,Si / Karaman-70C,Si,Karaman-70C,,records/Si_Si_Karaman-70C.json,experimental/Si_Si_Karaman-70C/raw_database_points.json,experimental/Si_Si_Karaman-70C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,2.0,SemiAnalyticalCP,SCP_M2,0.0027491463048358,5,0.3,1.1,15,10,True,SCP,models/VISNIR_ANY_Si_Karaman-70C_0.3_1.1um/SCP_M2.json,model_curves/VISNIR_ANY_Si_Karaman-70C_0.3_1.1um/SCP_M2.json,VISNIR_ANY_Si_Karaman-70C_0.3_1.1um
Si,Si_Si_Pierce,Si / Pierce,Si,Pierce,,records/Si_Si_Pierce.json,experimental/Si_Si_Pierce/raw_database_points.json,experimental/Si_Si_Pierce/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,0,0,0,,,,,5,0.3,1.1,15,0,False,,,,VISNIR_ANY_Si_Pierce_0.3_1.1um
