record_key,N,family,branch_key,internal_model_code,public_model_code,FDTD_ready,FDTD_status,source_model_json,source_model_curve,website_model_json,website_model_curve,model_json_staged_or_available,model_curve_staged_or_available,curve_status,issue
WSe2_WSe2_Gu-5L,2,CP,CP,CP_M2_A,CP_M2,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,2,SemiCP,SCP,CP_M2_B,CP_M2,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,3,RP,RP,RP_M3,RP_M3,True,SELECTED_FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Gu-5L\RP_M3.json,,data/models/WSe2_WSe2_Gu-5L/RP_M3.json,data/model_curves/WSe2_WSe2_Gu-5L/RP_M3.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Gu-5L,3,CP,CP,CP_M3_A,CP_M3,False,NOT_FDTD_READY_EXPORT_REJECTED,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,3,SemiCP,SCP,CP_M3_B,CP_M3,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,4,RP,RP,RP_M4,RP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,4,CP,CP,CP_M4_A,CP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,4,SemiCP,SCP,CP_M4_B,CP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,5,RP,RP,RP_M5,RP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,5,CP,CP,CP_M5_A,CP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Gu-5L,5,SemiCP,SCP,CP_M5_B,CP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-1L,1,RP,RP,RP_M1,RP_M1,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-1L,1,CP,CP,CP_M1_A,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\CP_M1.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M1_A.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M1_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,1,SemiCP,SCP,CP_M1_B,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\SCP_M1.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M1_B.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M1_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,2,RP,RP,RP_M2,RP_M2,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-1L,2,CP,CP,CP_M2_A,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\CP_M2.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M2_A.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M2_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,2,SemiCP,SCP,CP_M2_B,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\SCP_M2.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M2_B.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M2_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,3,RP,RP,RP_M3,RP_M3,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-1L,3,CP,CP,CP_M3_A,CP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\CP_M3.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M3_A.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M3_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,3,SemiCP,SCP,CP_M3_B,CP_M3,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-1L,4,RP,RP,RP_M4,RP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-1L,4,CP,CP,CP_M4_A,CP_M4,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\CP_M4.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M4_A.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M4_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,4,SemiCP,SCP,CP_M4_B,CP_M4,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\SCP_M4.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M4_B.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M4_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,5,RP,RP,RP_M5,RP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-1L,5,CP,CP,CP_M5_A,CP_M5,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-1L\CP_M5.json,,data/models/WSe2_WSe2_Hsu-1L/CP_M5_A.json,data/model_curves/WSe2_WSe2_Hsu-1L/CP_M5_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-1L,5,SemiCP,SCP,CP_M5_B,CP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-2L,1,RP,RP,RP_M1,RP_M1,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-2L,1,CP,CP,CP_M1_A,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\CP_M1.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M1_A.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M1_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,1,SemiCP,SCP,CP_M1_B,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\SCP_M1.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M1_B.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M1_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,2,RP,RP,RP_M2,RP_M2,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-2L,2,CP,CP,CP_M2_A,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\CP_M2.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M2_A.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M2_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,2,SemiCP,SCP,CP_M2_B,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\SCP_M2.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M2_B.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M2_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,3,RP,RP,RP_M3,RP_M3,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-2L,3,CP,CP,CP_M3_A,CP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\CP_M3.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M3_A.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M3_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,3,SemiCP,SCP,CP_M3_B,CP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\SCP_M3.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M3_B.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M3_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,4,RP,RP,RP_M4,RP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-2L,4,CP,CP,CP_M4_A,CP_M4,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\CP_M4.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M4_A.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M4_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,4,SemiCP,SCP,CP_M4_B,CP_M4,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\SCP_M4.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M4_B.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M4_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,5,RP,RP,RP_M5,RP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-2L,5,CP,CP,CP_M5_A,CP_M5,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-2L\CP_M5.json,,data/models/WSe2_WSe2_Hsu-2L/CP_M5_A.json,data/model_curves/WSe2_WSe2_Hsu-2L/CP_M5_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-2L,5,SemiCP,SCP,CP_M5_B,CP_M5,False,NO_FDTD_READY_CANDIDATE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-3L,1,RP,RP,RP_M1,RP_M1,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-3L,1,CP,CP,CP_M1_A,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\CP_M1.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M1_A.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M1_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,1,SemiCP,SCP,CP_M1_B,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\SCP_M1.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M1_B.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M1_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,2,RP,RP,RP_M2,RP_M2,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-3L,2,CP,CP,CP_M2_A,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\CP_M2.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M2_A.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M2_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,2,SemiCP,SCP,CP_M2_B,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\SCP_M2.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M2_B.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M2_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,3,RP,RP,RP_M3,RP_M3,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-3L,3,CP,CP,CP_M3_A,CP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\CP_M3.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M3_A.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M3_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,3,SemiCP,SCP,CP_M3_B,CP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\SCP_M3.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M3_B.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M3_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,4,RP,RP,RP_M4,RP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-3L,4,CP,CP,CP_M4_A,CP_M4,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\CP_M4.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M4_A.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M4_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,4,SemiCP,SCP,CP_M4_B,CP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-3L,5,RP,RP,RP_M5,RP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Hsu-3L,5,CP,CP,CP_M5_A,CP_M5,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\CP_M5.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M5_A.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M5_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Hsu-3L,5,SemiCP,SCP,CP_M5_B,CP_M5,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Hsu-3L\SCP_M5.json,,data/models/WSe2_WSe2_Hsu-3L/CP_M5_B.json,data/model_curves/WSe2_WSe2_Hsu-3L/CP_M5_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,1,RP,RP,RP_M1,RP_M1,True,NOT_FDTD_READY_G_UNSTABLE,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\source_all_json\WSe2_WSe2_Jung\rp_selected_tidy3d_pole_residue.json,,data/models/WSe2_WSe2_Jung/RP_M1.json,data/model_curves/WSe2_WSe2_Jung/RP_M1.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,1,CP,CP,CP_M1_A,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\CP_M1.json,,data/models/WSe2_WSe2_Jung/CP_M1_A.json,data/model_curves/WSe2_WSe2_Jung/CP_M1_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,1,SemiCP,SCP,CP_M1_B,CP_M1,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\SCP_M1.json,,data/models/WSe2_WSe2_Jung/CP_M1_B.json,data/model_curves/WSe2_WSe2_Jung/CP_M1_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,2,RP,RP,RP_M2,RP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\RP_M2.json,,data/models/WSe2_WSe2_Jung/RP_M2.json,data/model_curves/WSe2_WSe2_Jung/RP_M2.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,2,CP,CP,CP_M2_A,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\CP_M2.json,,data/models/WSe2_WSe2_Jung/CP_M2_A.json,data/model_curves/WSe2_WSe2_Jung/CP_M2_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,2,SemiCP,SCP,CP_M2_B,CP_M2,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\SCP_M2.json,,data/models/WSe2_WSe2_Jung/CP_M2_B.json,data/model_curves/WSe2_WSe2_Jung/CP_M2_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,3,RP,RP,RP_M3,RP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\RP_M3.json,,data/models/WSe2_WSe2_Jung/RP_M3.json,data/model_curves/WSe2_WSe2_Jung/RP_M3.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,3,CP,CP,CP_M3_A,CP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\CP_M3.json,,data/models/WSe2_WSe2_Jung/CP_M3_A.json,data/model_curves/WSe2_WSe2_Jung/CP_M3_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,3,SemiCP,SCP,CP_M3_B,CP_M3,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\SCP_M3.json,,data/models/WSe2_WSe2_Jung/CP_M3_B.json,data/model_curves/WSe2_WSe2_Jung/CP_M3_B.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,4,RP,RP,RP_M4,RP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Jung,4,CP,CP,CP_M4_A,CP_M4,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\CP_M4.json,,data/models/WSe2_WSe2_Jung/CP_M4_A.json,data/model_curves/WSe2_WSe2_Jung/CP_M4_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,4,SemiCP,SCP,CP_M4_B,CP_M4,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Jung,5,RP,RP,RP_M5,RP_M5,True,SELECTED_FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\RP_M5.json,,data/models/WSe2_WSe2_Jung/RP_M5.json,data/model_curves/WSe2_WSe2_Jung/RP_M5.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,5,CP,CP,CP_M5_A,CP_M5,True,FDTD_READY,D:\02_Academic_Research\11_Ultra_Boardband_CP_Fitting\08_Refractive_index_No_sigma_V2\N1_N5_RP_CP\Data_range_300_1100\00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY\stable_model_json_by_N\WSe2_WSe2_Jung\CP_M5.json,,data/models/WSe2_WSe2_Jung/CP_M5_A.json,data/model_curves/WSe2_WSe2_Jung/CP_M5_A.json,True,True,generated_from_model_json_and_fitting_grid,
WSe2_WSe2_Jung,5,SemiCP,SCP,CP_M5_B,CP_M5,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Munkhbat-e,1,RP,RP,RP_M1,RP_M1,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Munkhbat-e,1,CP,CP,CP_M1_A,CP_M1,False,NOT_FDTD_READY_EXPORT_REJECTED,,,,,False,False,not_attempted,
WSe2_WSe2_Munkhbat-e,1,SemiCP,SCP,CP_M1_B,CP_M1,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Munkhbat-e,2,RP,RP,RP_M2,RP_M2,False,NOT_FDTD_READY_G_UNSTABLE,,,,,False,False,not_attempted,
WSe2_WSe2_Munkhbat-e,2,CP,CP,CP_M2_A,CP_M2,False,NOT_FDTD_READY_REJECTED_OR_NONPASSIVE,,,,,False,False,not_attempted,
WSe2_WSe2_Munkhbat-e,2,SemiCP,SCP,CP_M2_B,CP_M2,False,NOT_FDTD_READY_REJECTED_OR_NONPASSIVE,,,,,False,False,not_attempted,
