record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_seed_epsilon_rms,raw_seed_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,source_FDTD_ready,source_FDTD_status,FDTD_ready,FDTD_status,exportable,artifact_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,json_global_selected,json_cp_all,json_scp_all,run_status,error,source_record_key
MoS2_MoS2_Yim-20nm,MoS2,MoS2,Yim-20nm,True,2,SCP,SemiAnalyticalCP,SCP_M2,SCP_POOL50,0.2950170589297471,4.621217688845487,0.1618285451398199,2.5748840706704383,0.0001062643478988,1.000000204246026,2.0424602609203649e-07,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/MoS2_MoS2_Yim-20nm/SCP_M2.json,model_curves/MoS2_MoS2_Yim-20nm/SCP_M2.json,experimental/MoS2_MoS2_Yim-20nm/fitting_grid_points.json,experimental/MoS2_MoS2_Yim-20nm/raw_database_points.json,0.381514,0.884671,253,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Yim-20nm_0.3815_0.8847um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Yim-20nm_0.3815_0.8847um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Yim-20nm_0.3815_0.8847um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoS2/VISNIR_ANY_MoS2_Yim-20nm_0.3815_0.8847um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_MoS2_Yim-20nm_0.3815_0.8847um
Nb2O5_Nb2O5_Lemarchand,Nb2O5,Nb2O5,Lemarchand,True,3,CP,AnalyticalCP,CP_M3,CP_POOL50,0.0025998506736819,0.0207519618062557,0.0027178276132184,0.0199088245549364,1.0000000005838673e-07,1.0000007310374637,7.310374636748662e-07,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Nb2O5_Nb2O5_Lemarchand/CP_M3.json,model_curves/Nb2O5_Nb2O5_Lemarchand/CP_M3.json,experimental/Nb2O5_Nb2O5_Lemarchand/fitting_grid_points.json,experimental/Nb2O5_Nb2O5_Lemarchand/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Lemarchand_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Lemarchand_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Lemarchand_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Nb2O5/VISNIR_ANY_Nb2O5_Lemarchand_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Nb2O5_Lemarchand_0.3_1.1um
Si_Si_Franta-300K,Si,Si,Franta-300K,True,4,CP,AnalyticalCP,CP_M4,CP_POOL50,0.0045198915201357,0.1706385765639233,0.0088416134803332,0.1940427653956224,0.0281155059899544,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Si_Si_Franta-300K/CP_M4.json,model_curves/Si_Si_Franta-300K/CP_M4.json,experimental/Si_Si_Franta-300K/fitting_grid_points.json,experimental/Si_Si_Franta-300K/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-300K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-300K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-300K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-300K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Si_Franta-300K_0.3_1.1um
Si_Si_Wang-35C,Si,Si,Wang-35C,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.0020991086725608,0.0472176051518141,0.0072400955071564,0.1347179710817179,0.0097757254817394,1.000000387372071,3.873720710867445e-07,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Si_Si_Wang-35C/SCP_M1.json,model_curves/Si_Si_Wang-35C/SCP_M1.json,experimental/Si_Si_Wang-35C/fitting_grid_points.json,experimental/Si_Si_Wang-35C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-35C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-35C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-35C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-35C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Si_Wang-35C_0.4_1.1um
Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25,Ta2O5,Ta2O5,Cheikh-amorphous-4.38-12-25,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.0008913474014398,0.0050529975771187,0.0049781532225307,0.0255741894734167,6.437643087292761e-08,1.0000000010818586,1.0818586027028232e-09,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/SCP_M1.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/SCP_M1.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um
TiN_TiN_Shkondin,TiN,TiN,Shkondin,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0023821856069728,0.0191069993393658,0.0151109021081919,0.1180779074314229,3.908951218185391,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/TiN_TiN_Shkondin/SCP_M4.json,model_curves/TiN_TiN_Shkondin/SCP_M4.json,experimental/TiN_TiN_Shkondin/fitting_grid_points.json,experimental/TiN_TiN_Shkondin/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiN/VISNIR_ANY_TiN_Shkondin_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_TiN_Shkondin_0.3_1.1um
WS2_WS2_Munkhbat-e,WS2,WS2,Munkhbat-e,True,1,CP,AnalyticalCP,CP_M1,CP_POOL50,0.0080998764212705,0.0660562909524219,0.0083424464870771,0.0640687359359109,1.000000000000001e-07,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/WS2_WS2_Munkhbat-e/CP_M1.json,model_curves/WS2_WS2_Munkhbat-e/CP_M1.json,experimental/WS2_WS2_Munkhbat-e/fitting_grid_points.json,experimental/WS2_WS2_Munkhbat-e/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Munkhbat-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Munkhbat-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Munkhbat-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Munkhbat-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_WS2_Munkhbat-e_0.3_1.1um
Ag_Ag_McPeak,Ag,Ag,McPeak,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.017640863083676,0.1075360971067375,0.0520190617274802,0.1678234943565978,0.1723902255612279,1.0000000232282529,2.3228252876705824e-08,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ag_Ag_McPeak/SCP_M3.json,model_curves/Ag_Ag_McPeak/SCP_M3.json,experimental/Ag_Ag_McPeak/fitting_grid_points.json,experimental/Ag_Ag_McPeak/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_McPeak_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_McPeak_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_McPeak_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_McPeak_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ag_McPeak_0.3_1.1um
Au_Au_Rosenblatt-44nm,Au,Au,Rosenblatt-44nm,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0007717986739017,0.0129888852185102,0.0806297155724906,0.8527674481564891,1.027190299589494,1.0000000000000004,4.440892098500626e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Au_Au_Rosenblatt-44nm/SCP_M4.json,model_curves/Au_Au_Rosenblatt-44nm/SCP_M4.json,experimental/Au_Au_Rosenblatt-44nm/fitting_grid_points.json,experimental/Au_Au_Rosenblatt-44nm/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um
CdSe_CdSe_Ninomiya-cubic,CdSe,CdSe,Ninomiya-cubic,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0128923086361453,0.1020873142283215,0.0307193924679524,0.2363304561576697,0.4771357297773151,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/CdSe_CdSe_Ninomiya-cubic/SCP_M3.json,model_curves/CdSe_CdSe_Ninomiya-cubic/SCP_M3.json,experimental/CdSe_CdSe_Ninomiya-cubic/fitting_grid_points.json,experimental/CdSe_CdSe_Ninomiya-cubic/raw_database_points.json,0.3,0.82656,265,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-cubic_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-cubic_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-cubic_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-cubic_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_CdSe_Ninomiya-cubic_0.3_0.8266um
Fe2O3_Fe2O3_Querry-e,Fe2O3,Fe2O3,Querry-e,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0027472360334527,0.0194186107235309,0.00384390555038,0.0271991127191697,0.1874627821765739,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Fe2O3_Fe2O3_Querry-e/SCP_M4.json,model_curves/Fe2O3_Fe2O3_Querry-e/SCP_M4.json,experimental/Fe2O3_Fe2O3_Querry-e/fitting_grid_points.json,experimental/Fe2O3_Fe2O3_Querry-e/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe2O3/VISNIR_ANY_Fe2O3_Querry-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe2O3/VISNIR_ANY_Fe2O3_Querry-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe2O3/VISNIR_ANY_Fe2O3_Querry-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe2O3/VISNIR_ANY_Fe2O3_Querry-e_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Fe2O3_Querry-e_0.3_1.1um
Ge_Ge_Nunley,Ge,Ge,Nunley,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.2683730623502754,6.618849681794358,0.2823153396442687,7.105996433389265,5.8006006520641975,1.0000000000000002,2.220446049250313e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ge_Ge_Nunley/SCP_M1.json,model_curves/Ge_Ge_Nunley/SCP_M1.json,experimental/Ge_Ge_Nunley/fitting_grid_points.json,experimental/Ge_Ge_Nunley/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Nunley_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Nunley_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Nunley_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ge/VISNIR_ANY_Ge_Nunley_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ge_Nunley_0.3_1.1um
InP_InP_Aspnes,InP,InP,Aspnes,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.0053257348424144,0.0836835226817043,0.0307734356957393,0.414032625951412,1.2391074899656562,1.000000000000001,1.1102230246251563e-15,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/InP_InP_Aspnes/SCP_M5.json,model_curves/InP_InP_Aspnes/SCP_M5.json,experimental/InP_InP_Aspnes/fitting_grid_points.json,experimental/InP_InP_Aspnes/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InP/VISNIR_ANY_InP_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_InP_Aspnes_0.3_0.8266um
