material_class,material_query,book,page,record_index,N,RP_RMS,RP_G_rho,RP_FDTD_status,RP_FDTD_ready,CP_family_specific_model,CP_family_RMS,CP_family_G_rho,CP_family_model_json,raw_database_points_json,fitting_grid_points_json
nitride_or_carbide,Si3N4,Si3N4,Vogt-3,4,1,0.0150053616571823,1.0000055571509556,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.076465105958575,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Si3N4_Si3N4_Vogt-3/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/fitting_grid_points.json
nitride_or_carbide,Si3N4,Si3N4,Vogt-3,4,2,0.0030970075743409,1.000001122827613,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0036393353557687,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Si3N4_Si3N4_Vogt-3/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/fitting_grid_points.json
nitride_or_carbide,Si3N4,Si3N4,Vogt-3,4,3,0.0035550612407059,1.0000103982368795,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0009883046931692,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Si3N4_Si3N4_Vogt-3/CP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/fitting_grid_points.json
nitride_or_carbide,Si3N4,Si3N4,Vogt-3,4,4,0.0032327636181393,1.0000088764556732,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.000651099882012,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Si3N4_Si3N4_Vogt-3/CP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/fitting_grid_points.json
nitride_or_carbide,Si3N4,Si3N4,Vogt-3,4,5,0.0005624096168523,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0005676793588498,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/Si3N4_Si3N4_Vogt-3/CP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/Si3N4_Si3N4_Vogt-3/fitting_grid_points.json
nitride_or_carbide,SiC,SiC,Larruquert,1,2,0.0229692426539731,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0080358095229893,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/SiC_SiC_Larruquert/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/fitting_grid_points.json
nitride_or_carbide,SiC,SiC,Larruquert,1,3,0.0122975884789715,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.005460975886168,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/SiC_SiC_Larruquert/CP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/fitting_grid_points.json
nitride_or_carbide,SiC,SiC,Larruquert,1,4,0.0086328213833857,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0007631713072377,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/SiC_SiC_Larruquert/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/fitting_grid_points.json
nitride_or_carbide,SiC,SiC,Larruquert,1,5,0.0080264367876476,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.000510804163772,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/SiC_SiC_Larruquert/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/SiC_SiC_Larruquert/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Beliaev-sputtering,6,1,0.4836635122312031,1.0034642951958146,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1535212277635998,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Beliaev-sputtering/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Beliaev-sputtering,6,2,0.1247256822125337,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1201043198713196,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Beliaev-sputtering/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Beliaev-sputtering,6,3,0.005862712833347,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0175713235261552,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Beliaev-sputtering/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Beliaev-sputtering/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Pfluger,1,1,0.4483784088767689,1.0091156952559948,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1747704741240716,1.0000000000000016,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Pfluger/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Pfluger,1,2,0.1128929095631083,1.2282959230489787,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0591778106871536,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Pfluger/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Pfluger,1,4,0.0929421056795417,1.0001397118126636,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0198461741684866,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Pfluger/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Pfluger,1,5,0.0414994419940329,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0194096710819349,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Pfluger/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Pfluger/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin,5,1,0.5662545985704529,1.0036852603837385,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.2836817079363825,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin,5,3,0.048269820344218,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.020348553197972,1.000000000000005,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin,5,4,0.0471564799041474,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0022424823692196,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin,5,5,0.0401926535687818,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0011075195792194,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-700,2,1,0.4414117912117704,1.0034665486239631,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.2078240493952166,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-700/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-700,2,2,0.0545181851675626,1.9720077536473952,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0955562362115842,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-700/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-700,2,4,0.0136970705981332,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0029997376261676,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-700/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-700,2,5,0.0166810532736619,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0019354135305855,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-700/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-700/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-800,3,3,0.0754029402741975,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0253482276637088,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-800/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-800/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-800/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-800,3,5,0.0169388932642732,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0011719947641959,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-800/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-800/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-800/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-900,4,4,0.0425679815027395,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0111375906189888,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-900/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-900/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-900/fitting_grid_points.json
nitride_or_carbide,TiN,TiN,Shkondin-900,4,5,0.0375663892821579,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0013042016805378,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/TiN_TiN_Shkondin-900/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-900/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/TiN_TiN_Shkondin-900/fitting_grid_points.json
semiconductor,AlAs,AlAs,Rakic,1,1,0.0742150635828872,1.000007895374393,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0469279975519343,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/AlAs_AlAs_Rakic/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/AlAs_AlAs_Rakic/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/AlAs_AlAs_Rakic/fitting_grid_points.json
semiconductor,AlAs,AlAs,Rakic,1,2,0.0585072528679876,1.000007029029452,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0285577833918656,1.0000006477073295,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/AlAs_AlAs_Rakic/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/AlAs_AlAs_Rakic/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/AlAs_AlAs_Rakic/fitting_grid_points.json
semiconductor,AlAs,AlAs,Rakic,1,3,0.0188637164080168,1.000006492190619,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0181280914571606,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/AlAs_AlAs_Rakic/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/AlAs_AlAs_Rakic/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/AlAs_AlAs_Rakic/fitting_grid_points.json
semiconductor,CdTe,CdTe,Adachi,1,1,0.1171444604929658,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0798377290472116,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/CdTe_CdTe_Adachi/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/CdTe_CdTe_Adachi/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/CdTe_CdTe_Adachi/fitting_grid_points.json
